Year,Province,Beans,Cabbages,Carrots,Eggs,Beef Chops,Chicken Whole,Pork,Onions,Potatoes,Rice,Tomatoes,Annual Per Capita Poverty Threshold,Poverty Incidence Among Families (%),Magnitude of Poor Families (1000),Exchange Rate
2015,Negros Oriental,79.57916666666667,37.858333333333334,60.31,5.224166666666666,177.64333333333335,135.66333333333333,194.00833333333333,70.89999999999999,61.79833333333334,36.18333333333333,40.6725,25113,19,63.15,45.501666666666665
2015,Cotabato,76.89999999999999,35.13458333333333,44.91791666666666,5.100416666666667,169.85375,132.48666666666668,175.4325,71.72500000000001,58.85916666666666,37.61333333333334,31.311666666666667,27684.5,23.6,83.1,45.501666666666665
2015,Northern Samar,91.40333333333332,46.06166666666667,52.205000000000005,5.391666666666667,198.31083333333333,135.42583333333334,198.39499999999998,72.8775,59.16166666666667,35.7325,38.59166666666667,25971,28,37.13,45.501666666666665
2015,Nueva Ecija,85.89583333333333,38.83583333333333,48.23027777777778,5.1658333333333335,236.53305555555556,126.4713888888889,192.8122222222222,62.05611111111111,48.48111111111111,35.962500000000006,50.03638888888889,25466,7,35.25,45.501666666666665
2015,Nueva Vizcaya,90.575,32.0425,42.165,5.238333333333333,214.47,131.98916666666668,195.2733333333333,70.92,47.30166666666667,35.49333333333333,34.77,24857,12,14.16,45.501666666666665
2015,Occidental Mindoro,85.15583333333333,54.903333333333336,55.35916666666666,5.1625000000000005,207.34083333333334,131.01833333333335,194.29416666666668,62.70583333333334,50.925000000000004,35.11083333333333,37.73916666666667,21341,16,19.33,45.501666666666665
2015,Oriental Mindoro,85.51083333333332,54.319583333333334,54.36291666666667,5.171666666666667,208.0925,129.63500000000002,194.53416666666666,62.138749999999995,50.895833333333336,35.20166666666667,37.031666666666666,24470,7,14.69,45.501666666666665
2015,Palawan,86.35583333333334,88.24125,88.24291666666666,5.363333333333333,201.63208333333333,150.16625000000002,199.74041666666668,68.40666666666667,69.88833333333334,34.345,54.24333333333333,23425,8,23.59,45.501666666666665
2015,Pangasinan,73.12666666666667,25.7775,33.724583333333335,4.607083333333333,203.85041666666666,134.56083333333333,192.54708333333335,65.20416666666667,49.862500000000004,34.80916666666666,24.799583333333334,27828,9,66.2,45.501666666666665
2015,Quezon,86.2375,54.9675,53.576666666666675,5.176666666666667,208.70666666666668,128.34416666666667,194.99833333333333,61.469166666666666,50.23,35.20916666666667,35.96333333333333,22805,9,48.35,45.501666666666665
2015,Quirino,90.19416666666666,32.086666666666666,42.516666666666666,5.220833333333333,213.42666666666665,131.35416666666666,194.92499999999998,67.73333333333333,46.76,35.5925,33.152499999999996,23580,9,4.04,45.501666666666665
2015,Rizal,86.94041666666668,65.32375,58.685833333333335,5.552916666666667,206.21041666666667,128.23541666666668,195.61291666666668,59.05166666666667,50.086666666666666,35.05833333333333,38.05458333333333,28647,3,23.65,45.501666666666665
2015,Romblon,85.17166666666667,49.096666666666664,53.6625,5.2625,207.12666666666667,132.67666666666668,193.47583333333333,66.92999999999999,56.23166666666666,35.973333333333336,37.675,24087,20,14.15,45.501666666666665
2015,Samar,82.52416666666666,46.928333333333335,65.41833333333334,5.515000000000001,191.79166666666666,137.36083333333332,198.85166666666666,76.29416666666667,65.42083333333333,35.37583333333333,45.6275,23131,22.2,39.21,45.501666666666665
2015,Sarangani,77.35333333333334,34.91916666666667,46.461666666666666,5.023333333333333,162.455,133.50166666666667,167.69416666666666,69.8875,58.083333333333336,36.134166666666665,29.861666666666668,23282,36.1,48.28,45.501666666666665
2015,Siquijor,79.66416666666667,37.73833333333334,60.324999999999996,5.224166666666666,177.0525,135.89083333333335,193.48083333333332,71.17166666666667,62.333333333333336,36.235,40.19166666666667,25649,7,1.73,45.501666666666665
2015,Sorsogon,93.98916666666666,46.145,49.33833333333333,5.329166666666667,212.11249999999998,133.31583333333333,198.00333333333333,69.97666666666667,55.88666666666666,35.839166666666664,31.125833333333333,26069,20,34.36,45.501666666666665
2015,South Cotabato,78.37666666666667,36.97666666666667,47.1,5.104166666666667,161.52458333333334,132.67333333333332,169.78958333333333,69.3075,57.997083333333336,35.3775,29.589583333333334,25240,13.7,54.04,45.501666666666665
2015,Southern Leyte,80.55499999999999,62.40541666666667,79.55541666666666,5.572083333333333,197.50583333333336,139.46125,199.35125000000002,80.49624999999999,76.36958333333332,34.04,60.852916666666665,25756,17,16.37,45.501666666666665
2015,Sultan Kudarat,79.46,33.7275,47.899166666666666,5.069166666666667,157.83833333333334,132.9675,169.71333333333334,68.65666666666667,58.68333333333334,36.1875,29.965000000000003,23775,24.3,46.49,45.501666666666665
2015,Sulu,80.14416666666666,43.76333333333333,62.068333333333335,5.445,162.21166666666667,133.11416666666665,180.45000000000002,72.64083333333333,59.585,38.604166666666664,38.84583333333333,29150,75.3,110,45.501666666666665
2015,Surigao del Norte,80.42999999999999,59.67249999999999,77.21333333333332,5.536666666666666,192.49416666666664,140.28833333333333,196.70416666666665,82.14666666666666,77.51916666666666,34.494166666666665,59.88583333333333,28293,27.7,32.76,45.501666666666665
2015,Surigao del Sur,80.78166666666667,58.24625,74.89541666666666,5.2175,170.955,141.66375,183.5716666666667,84.76458333333333,75.00291666666666,37.245416666666664,45.458333333333336,24873,19.2,26.65,45.501666666666665
2015,Tarlac,84.95333333333333,38.39333333333334,47.85333333333333,5.144166666666666,235.97166666666666,127.73,192.48,62.56666666666666,48.354166666666664,35.81,46.76500000000001,25386,8,25.26,45.501666666666665
2015,Tawi-Tawi,80.41083333333334,46.73833333333334,63.69833333333333,5.510000000000001,163.05916666666667,136.45083333333335,179.47083333333333,74.0975,60.63833333333333,38.4075,40.75083333333333,21264,15.1,10.49,45.501666666666665
2015,Zambales,78.91000000000001,34.11333333333334,42.63583333333333,5.025833333333334,210.05166666666665,130.61416666666665,192.18666666666664,64.15333333333334,48.626666666666665,34.770833333333336,39.7175,29977,11,23.21,45.501666666666665
2015,Zamboanga del Norte,84.0025,39.2275,54.1275,5.093333333333333,175.66916666666668,134.33333333333334,189.6925,69.8025,62.11666666666667,37.8675,41.3975,28523,37,87.2,45.501666666666665
2015,Zamboanga del Sur,81.61083333333333,40.83166666666667,58.90125,5.242500000000001,166.34041666666667,133.25958333333332,182.46875,71.47,60.39000000000001,38.67416666666667,37.336666666666666,23977,17,74.19,45.501666666666665
2015,Zamboanga Sibugay,81.94,40.111666666666665,56.89083333333334,5.1475,171.47,133.335,185.23083333333332,69.785,61.25083333333333,38.36833333333333,38.52333333333333,23054,27,41.36,45.501666666666665
2015,Pampanga,88.86666666666667,31.564999999999998,41.513333333333335,5.190833333333333,204.1775,132.18666666666667,195.0716666666667,66.42083333333333,45.08583333333333,35.178333333333335,32.85,26633,2,13.88,45.501666666666665
2015,Davao Occidental,88.86666666666667,31.564999999999998,41.513333333333335,5.190833333333333,204.1775,132.18666666666667,195.0716666666667,66.42083333333333,45.08583333333333,35.178333333333335,32.85,25356,31.9,47.02,45.501666666666665
2015,Batanes,88.86666666666667,31.564999999999998,41.513333333333335,5.190833333333333,204.1775,132.18666666666667,195.0716666666667,66.42083333333333,45.08583333333333,35.178333333333335,32.85,37540,7,0.33,45.501666666666665
2015,Cotabato City,88.86666666666667,31.564999999999998,41.513333333333335,5.190833333333333,204.1775,132.18666666666667,195.0716666666667,66.42083333333333,45.08583333333333,35.178333333333335,32.85,30349,35.2,20.85,45.501666666666665
2016,Abra,65.64916666666666,30.23,38.185,5.926666666666667,200.06083333333333,147.29666666666665,191.16916666666665,98.24666666666667,61.76083333333333,35.26083333333333,37.994166666666665,23596,15,8.19,47.4925
2016,Agusan del Norte,77.03291666666667,62.12166666666667,77.57791666666667,5.88,178.21708333333333,140.74416666666667,189.04333333333332,99.555,94.04791666666667,35.45291666666667,47.59458333333333,23775,18.9,31.62,47.4925
2016,Agusan del Sur,78.8625,60.596666666666664,75.69500000000001,5.8116666666666665,175.08583333333334,140.54666666666665,183.32083333333333,99.39416666666666,95.94916666666667,36.14416666666667,44.56166666666667,24655,30.6,50.49,47.4925
2016,Aklan,70.17416666666666,44.17416666666667,49.0725,6.668333333333333,195.47416666666666,138.24333333333334,192.0925,92.90499999999999,79.51583333333333,35.53333333333333,53.9925,23745,9,12.59,47.4925
2016,Albay,81.71875,42.97458333333333,41.01625,6.01875,227.38083333333336,131.22041666666667,198.965,99.63375,75.94291666666666,34.71875,34.76208333333333,24902,15,43.42,47.4925
2016,Antique,68.17166666666667,45.7875,53.79583333333333,7.0008333333333335,190.4466666666667,140.15083333333334,191.18166666666664,91.58916666666666,83.0725,35.82,58.7725,24023,13,17.77,47.4925
2016,Apayao,61.310833333333335,31.74416666666667,39.722500000000004,6.0008333333333335,184.81416666666667,146.93416666666667,186.23416666666665,93.28416666666668,58.9025,33.32833333333333,32.65416666666666,23135,16,4.27,47.4925
2016,Aurora,74.56,28.558333333333334,37.964999999999996,5.8374999999999995,227.22,138.44416666666666,189.99166666666667,93.38583333333334,65.26333333333334,36.721666666666664,41.76,25219,12,6.1,47.4925
2016,Basilan,68.8975,47.00416666666666,63.51333333333333,6.23,159.8033333333333,137.94666666666666,179.15916666666666,97.4575,80.11083333333333,37.35916666666667,43.169999999999995,26410.5,54.15,26.11,47.4925
2016,Bataan,79.2375,50.39083333333334,51.37083333333334,5.8675,213.71333333333334,139.10583333333332,184.42,93.64083333333333,66.5325,33.23,42.99666666666667,29496,6,10.93,47.4925
2016,Batangas,79.46083333333333,47.397083333333335,52.23166666666666,5.869583333333334,213.79999999999998,138.14625,187.19958333333332,94.555,67.38666666666667,34.18541666666667,42.79333333333333,33068,9,58.42,47.4925
2016,Benguet,81.72861111,28.188055555555554,37.785,5.934444444444444,215.83916666666667,149.72361111111113,196.6277777777778,108.38027777777778,65.50944444444445,37.187777777777775,38.45638888888889,24158,4,9.09,47.4925
2016,Biliran,68.14666666666666,48.53916666666667,55.44083333333333,6.3374999999999995,194.08083333333335,139.31916666666666,199.12166666666667,96.22333333333334,78.105,34.66833333333333,50.57,24216,14,5.63,47.4925
2016,Bohol,60.41166666666667,42.5175,58.14083333333334,6.079166666666667,180.66583333333332,140.56833333333333,196.345,92.1325,80.02166666666666,34.51166666666666,50.0725,26108,16,47.36,47.4925
2016,Bukidnon,70.925,42.66916666666666,52.012499999999996,5.7775,173.52833333333334,136.90333333333334,182.08916666666667,96.27916666666665,77.77083333333333,36.80833333333333,40.185833333333335,25624,22,73.42,47.4925
2016,Bulacan,79.34458333333333,45.69958333333333,49.10666666666666,5.870416666666666,214.495,138.31958333333333,185.45541666666668,93.16958333333334,65.77,33.450833333333335,41.7825,27244,4,28.74,47.4925
2016,Cagayan,61.35041666666667,31.77625,39.939166666666665,5.9925,184.67583333333334,145.47375,185.84458333333336,92.675,59.624583333333334,33.1775,31.674166666666665,24759,13,35.84,47.4925
2016,Camarines Norte,81.86666666666666,43.88916666666666,40.295,6.0249999999999995,225.45000000000002,131.21416666666667,197.34583333333333,95.2675,71.3525,34.545,36.391666666666666,25051,22,30.88,47.4925
2016,Camarines Sur,81.75083333333333,43.556666666666665,41.3525,6.028333333333333,225.47666666666666,131.3375,197.51,96.89333333333333,73.21666666666667,34.60583333333333,36.619166666666665,24271,21,88.34,47.4925
2016,Camiguin,66.99416666666666,56.28333333333333,65.78583333333333,6.175833333333333,181.21,141.71916666666667,194.59916666666666,99.36083333333333,82.20333333333333,34.84916666666667,48.60666666666666,26042,18,3.81,47.4925
2016,Capiz,69.73666666666666,44.07583333333333,49.51166666666666,6.6258333333333335,194.205,138.25416666666666,192.3925,94.0775,80.5925,35.6575,54.39166666666667,22669,4,7.9,47.4925
2016,Catanduanes,81.895,43.48083333333333,40.850833333333334,6.0566666666666675,226.57500000000002,131.10916666666665,199.6916666666667,100.455,75.40833333333333,34.68833333333333,34.52583333333333,24380,14,8.2,47.4925
2016,Cavite,78.9175,50.13166666666667,51.78916666666667,5.878333333333334,214.1916666666667,138.64916666666667,183.36749999999998,93.39666666666666,68.01666666666667,33.1575,43.23500000000001,29157,4,36.77,47.4925
2016,Cebu,58.592083333333335,40.12625,51.51291666666666,6.077916666666667,178.25208333333333,140.39833333333334,197.64583333333334,84.98166666666667,76.01583333333333,34.23833333333334,45.71208333333333,25914,11,133.95,47.4925
2016,Davao de Oro,76.67,41.72416666666667,42.7925,5.865833333333334,172.8116666666667,136.20416666666668,178.41166666666666,94.13083333333333,71.76916666666666,37.29666666666667,35.50416666666667,25867,18.6,33.23,47.4925
2016,Davao del Norte,75.96583333333334,41.30166666666667,42.83416666666667,5.859999999999999,172.23833333333334,136.05583333333334,177.13916666666668,93.43833333333333,71.5525,37.274166666666666,34.855,27034,10,24.98,47.4925
2016,Davao del Sur,73.78583333333333,40.780277777777776,42.55277777777778,5.788333333333333,168.68666666666667,136.21055555555554,171.3938888888889,91.14638889,71.49388888888889,37.27444444444445,33.37694444444444,25807,8,51.71,47.4925
2016,Davao Oriental,77.3125,41.66583333333333,42.92249999999999,5.815833333333333,170.68083333333334,136.40083333333334,173.3575,93.105,71.815,37.375,32.42583333333334,26347,28,21.55,47.4925
2016,Dinagat Islands,71.20583333333333,73.3625,86.15166666666666,6.305,193.64666666666668,144.71916666666667,201.7491666666667,108.80083333333333,90.04416666666667,34.00083333333333,61.02916666666667,26409,26.5,7.84,47.4925
2016,Eastern Samar,71.33166666666666,58.95416666666667,66.16916666666667,6.473333333333334,193.6925,141.3925,200.22416666666666,100.04,82.26916666666666,34.413333333333334,53.51416666666666,29070,41,47.96,47.4925
2016,Guimaras,67.48833333333333,44.740833333333335,52.919999999999995,7.159166666666667,188.56833333333336,138.8025,191.38833333333332,93.11916666666667,84.32416666666667,36.083333333333336,58.88333333333333,25899,7,2.96,47.4925
2016,Ifugao,67.7525,30.102500000000003,38.58166666666667,5.9366666666666665,207.74666666666667,146.68166666666667,191.98166666666668,100.74833333333333,63.365833333333335,35.54833333333333,38.829166666666666,26429,10,4.46,47.4925
2016,Ilocos Norte,63.2175,30.550833333333333,37.9225,5.929166666666667,192.31499999999997,147.10416666666666,189.70083333333332,94.31166666666667,60.2225,34.72416666666667,35.7425,26711,3,4.49,47.4925
2016,Ilocos Sur,66.63,30.200833333333335,38.20166666666667,5.925833333333333,201.21833333333333,147.8325,191.63916666666668,100.05250000000001,61.89083333333334,35.44583333333333,39.055,24603,6,8.96,47.4925
2016,Iloilo,67.79833333333333,44.72291666666666,52.78666666666666,7.716666666666666,191.16083333333333,138.78583333333333,191.14874999999998,92.66041666666666,83.27958333333333,36.06791666666667,59.66916666666666,26113,12,68.98,47.4925
2016,Isabela,62.44833333333333,31.544166666666666,39.821666666666665,6.011666666666667,189.3575,145.19916666666666,186.16666666666666,94.26833333333333,60.69916666666666,33.527499999999996,32.76416666666667,25460,13,51.92,47.4925
2016,Kalinga,62.285,31.665833333333335,39.80583333333333,6.011666666666667,188.4625,146.60416666666666,186.3425,94.81916666666666,60.09583333333333,33.55166666666667,33.34666666666667,24219,9,4.03,47.4925
2016,La Union,81.02458333333333,28.269166666666667,37.74375,5.885000000000001,211.22708333333333,149.6075,196.39458333333334,109.68208333333332,65.1575,37.066250000000004,40.59583333333333,22456,3,5.5,47.4925
2016,Laguna,79.57583333333334,49.41916666666666,52.51583333333334,5.890833333333333,214.08249999999998,137.96,186.835,93.9225,67.19583333333334,34.03666666666667,42.12,23688,3,23.23,47.4925
2016,Lanao del Norte,60.501666666666665,39.699999999999996,62.84791666666666,5.8825,177.98666666666668,138.07500000000002,186.6570833333333,99.56291666666668,80.34916666666666,36.46125,37.80041666666667,24450,19,44.26,47.4925
2016,Lanao del Sur,61.04333333333333,40.339166666666664,61.745000000000005,5.868333333333333,176.55416666666667,138.07583333333335,184.3758333333333,98.27749999999999,80.0675,36.475,37.41583333333333,29224,64.2,109.12,47.4925
2016,Leyte,69.27541666666666,57.8725,66.3775,6.46875,192.24,141.34833333333333,199.45416666666665,98.75416666666666,81.95875,34.445,54.04750000000001,23574,22,107.04,47.4925
2016,Maguindanao,65.34166666666667,43.77444444444445,57.61277777777778,6.290555555555556,166.57694444444445,137.84277777777777,169.10083333333333,91.395,78.03388888888888,36.79277777777778,34.38777777777778,27103.66667,33.7,51.85333,47.4925
2016,Marinduque,79.33166666666666,47.27916666666667,52.248333333333335,5.898333333333333,214.46166666666667,137.20416666666668,187.75,94.23666666666666,69.39833333333333,34.35583333333333,43.08083333333334,24054,10,5.59,47.4925
2016,Masbate,77.37541666666667,43.595416666666665,44.638749999999995,6.05125,212.50791666666666,133.20708333333332,197.25666666666666,98.61458333333333,77.24125,34.797916666666666,43.07416666666666,22911,26,51.07,47.4925
2016,Metropolitan Manila,79.03,50.166666666666664,51.471666666666664,5.793333333333333,213.74166666666667,137.96583333333334,181.07500000000002,93.34166666666665,67.96166666666666,32.597500000000004,42.955000000000005,28682,1.5,11.8975,47.4925
